employee_id,first_name,last_name,email,department,job_title,hire_date,country,employment_type,manager_id
1734,Adam,Lewis,adam.lewis@globaltech.com,Human Resources,Software Engineer,2024-08-05,India,Contractor,3617
1735,Samuel,Stevens,samuel.stevens@globaltech.com,Human Resources,Marketing Manager,2018-08-31,Ireland,Full-Time,2740
1736,Sandra,Warren,sandra.warren@globaltech.com,Communications,HR Manager,2016-10-29,United Kingdom,Contractor,8847
1737,Robert,Martin,robert.martin@globaltech.com,Supply Chain,Account Executive,2018-03-17,China,Contractor,5730
1738,Amy,Russell,amy.russell@globaltech.com,Communications,Senior Software Engineer,2021-12-21,Ireland,Full-Time,3667
1739,Emma,Henry,emma.henry@globaltech.com,Sales,Operations Manager,2021-01-02,Hong Kong,Contractor,12664
1740,Aaron,Reyes,aaron.reyes@globaltech.com,Marketing,Marketing Manager,2022-09-27,Netherlands,Contractor,507
1741,Donald,Bennett,donald.bennett@globaltech.com,DevOps,Project Manager,2016-01-21,China,Contractor,10578
1742,Adam,Clark,adam.clark@globaltech.com,Operations,Senior Product Manager,2021-12-10,Germany,Full-Time,2851
1743,Stephanie,Rodriguez,stephanie.rodriguez@globaltech.com,Business Development,Recruiter,2015-05-05,Japan,Full-Time,1539
1744,Edward,Walker,edward.walker@globaltech.com,Information Technology,Systems Administrator,2015-12-07,Spain,Part-Time,3201
1745,Rebecca,Bell,rebecca.bell@globaltech.com,Product,HR Specialist,2015-07-31,Australia,Contractor,3680
1746,Peter,Hernandez,peter.hernandez@globaltech.com,Business Development,Software Engineer,2022-08-18,Mexico,Full-Time,6690
1747,Justin,Cooper,justin.cooper@globaltech.com,Legal,Data Engineer,2019-09-28,Spain,Part-Time,9041
1748,Eric,Hernandez,eric.hernandez@globaltech.com,Information Technology,Marketing Manager,2015-12-13,Spain,Part-Time,10335
1749,Gregory,Moreno,gregory.moreno@globaltech.com,Data Science,Sales Director,2021-08-03,Singapore,Full-Time,11839
1750,James,King,james.king@globaltech.com,Supply Chain,HR Specialist,2019-04-11,Singapore,Part-Time,13237
1751,Ashley,Garcia,ashley.garcia@globaltech.com,Data Science,HR Specialist,2016-10-01,Switzerland,Part-Time,9931
1752,Lisa,Martinez,lisa.martinez@globaltech.com,Customer Success,QA Lead,2015-10-15,Italy,Part-Time,8742
1753,Catherine,Lee,catherine.lee@globaltech.com,Marketing,Business Analyst,2017-04-13,Germany,Full-Time,3845
1754,Justin,Thompson,justin.thompson@globaltech.com,Strategy,Senior Product Manager,2022-11-29,Ireland,Contractor,8862
1755,Barbara,Nickerson,barbara.nickerson@globaltech.com,Marketing,Senior Software Engineer,2023-06-09,Singapore,Full-Time,12995
1756,Brandon,Sanchez,brandon.sanchez@globaltech.com,DevOps,Senior Software Engineer,2024-04-05,Canada,Full-Time,9960
1757,Patrick,Henry,patrick.henry@globaltech.com,Manufacturing,Accountant,2015-09-12,Canada,Full-Time,10723
1758,Nancy,Ramirez,nancy.ramirez@globaltech.com,Human Resources,Product Manager,2015-12-07,Mexico,Full-Time,
1759,Jose,Knox,jose.knox@globaltech.com,Customer Success,Data Engineer,2024-05-29,Mexico,Contractor,5138
1760,Jerry,Nickerson,jerry.nickerson@globaltech.com,Finance,Business Analyst,2016-12-17,Australia,Full-Time,805
1761,John,Jones,john.jones@globaltech.com,Human Resources,Data Analyst,2020-05-11,Spain,Contractor,7549
1762,Edward,Reeves,edward.reeves@globaltech.com,Engineering,Business Analyst,2023-06-06,South Korea,Contractor,6906
1763,Jessica,Hunter,jessica.hunter@globaltech.com,Supply Chain,Operations Manager,2021-05-20,Germany,Full-Time,14745
1764,Nicole,Robinson,nicole.robinson@globaltech.com,Finance,Business Analyst,2024-03-18,United Kingdom,Part-Time,13054
1765,Rachel,White,rachel.white@globaltech.com,Strategy,Financial Analyst,2022-06-28,Sweden,Full-Time,9887
1766,Lisa,Martinez,lisa.martinez@globaltech.com,Human Resources,Analyst,2020-05-07,Australia,Contractor,14191
1767,Melissa,Murphy,melissa.murphy@globaltech.com,Business Development,Analyst,2024-04-26,United States,Part-Time,13809
1768,Patrick,Parker,patrick.parker@globaltech.com,Quality Assurance,Data Analyst,2023-12-17,Canada,Part-Time,
1769,Jacob,Kemp,jacob.kemp@globaltech.com,Operations,Data Scientist,2024-09-01,France,Full-Time,742
1770,Shirley,Lee,shirley.lee@globaltech.com,Legal,Sales Director,2022-07-27,Singapore,Full-Time,2847
1771,Frank,Torres,frank.torres@globaltech.com,Customer Success,Marketing Specialist,2022-03-02,United States,Part-Time,6080
1772,Kathleen,Johnson,kathleen.johnson@globaltech.com,Marketing,Business Analyst,2024-01-08,Australia,Full-Time,11561
1773,William,Russell,william.russell@globaltech.com,Strategy,Data Scientist,2021-02-25,Ireland,Part-Time,10675
1774,Jack,Wright,jack.wright@globaltech.com,Customer Success,Business Analyst,2020-11-12,Sweden,Contractor,6225
1775,Eric,Ramirez,eric.ramirez@globaltech.com,Marketing,Systems Administrator,2020-11-17,Ireland,Contractor,14579
1776,Catherine,Peterson,catherine.peterson@globaltech.com,Supply Chain,Analyst,2020-02-03,Brazil,Part-Time,
1777,Ryan,Ramirez,ryan.ramirez@globaltech.com,Information Technology,Controller,2015-07-28,United Kingdom,Full-Time,3633
1778,Patricia,Smith,patricia.smith@globaltech.com,Business Development,Sales Representative,2015-02-12,Singapore,Full-Time,13018
1779,Scott,Garcia,scott.garcia@globaltech.com,Data Science,HR Specialist,2024-12-02,Spain,Part-Time,13519
1780,Margaret,Gonzalez,margaret.gonzalez@globaltech.com,Data Science,Product Manager,2017-11-29,Germany,Part-Time,5913
1781,Patrick,Miller,patrick.miller@globaltech.com,Information Technology,Systems Administrator,2016-04-19,Hong Kong,Full-Time,1372
1782,Jacob,Moreno,jacob.moreno@globaltech.com,Finance,Product Manager,2024-01-25,Singapore,Full-Time,6122
1783,Jennifer,Ramos,jennifer.ramos@globaltech.com,Data Science,Data Engineer,2020-10-10,Canada,Contractor,
1784,Matthew,Gordon,matthew.gordon@globaltech.com,Supply Chain,Analyst,2021-08-21,Netherlands,Contractor,14693
1785,Samuel,Martin,samuel.martin@globaltech.com,Quality Assurance,Sales Director,2018-04-25,Brazil,Part-Time,8069
1786,Deborah,Smith,deborah.smith@globaltech.com,Legal,Data Engineer,2024-06-09,Germany,Part-Time,8763
1787,Pamela,Thomas,pamela.thomas@globaltech.com,Engineering,Marketing Specialist,2017-08-30,Mexico,Full-Time,11413
1788,Cynthia,Morgan,cynthia.morgan@globaltech.com,Operations,Accountant,2019-07-05,United States,Full-Time,1853
1789,Steven,Williams,steven.williams@globaltech.com,Manufacturing,Accountant,2019-02-25,Brazil,Part-Time,2938
1790,Rachel,Ramos,rachel.ramos@globaltech.com,Legal,Senior Product Manager,2016-10-10,Italy,Part-Time,4544
1791,Justin,Miller,justin.miller@globaltech.com,Operations,Marketing Manager,2017-03-03,India,Full-Time,1973
1792,Andrew,Hicks,andrew.hicks@globaltech.com,Customer Success,Project Manager,2024-11-11,Germany,Part-Time,12314
1793,Melissa,Campbell,melissa.campbell@globaltech.com,Product,Senior Software Engineer,2020-01-31,Brazil,Part-Time,2577
1794,Janet,Moreno,janet.moreno@globaltech.com,Marketing,Accountant,2019-02-02,Sweden,Full-Time,1088
1795,Rebecca,Peterson,rebecca.peterson@globaltech.com,DevOps,Controller,2020-05-28,China,Part-Time,11454
1796,Raymond,Williams,raymond.williams@globaltech.com,Operations,Marketing Manager,2020-11-12,Netherlands,Contractor,6559
1797,Donald,Thompson,donald.thompson@globaltech.com,Operations,Data Engineer,2017-01-21,China,Contractor,14370
1798,Janet,Miller,janet.miller@globaltech.com,Finance,HR Specialist,2016-11-27,Spain,Part-Time,13079
1799,Michelle,Gonzalez,michelle.gonzalez@globaltech.com,Engineering,Consultant,2016-05-28,Switzerland,Full-Time,9929
1800,Margaret,Rogers,margaret.rogers@globaltech.com,Legal,Senior Product Manager,2022-06-27,Canada,Full-Time,1563
1801,Daniel,Stevens,daniel.stevens@globaltech.com,Data Science,Sales Representative,2020-03-05,South Korea,Part-Time,9334
1802,Stephanie,Walker,stephanie.walker@globaltech.com,Strategy,Recruiter,2019-07-27,Ireland,Full-Time,5887
1803,Steven,Porter,steven.porter@globaltech.com,DevOps,Senior Software Engineer,2020-06-13,Sweden,Part-Time,4919
1804,Rebecca,Walker,rebecca.walker@globaltech.com,Strategy,Senior Product Manager,2022-07-11,India,Part-Time,6618
1805,Linda,Garrison,linda.garrison@globaltech.com,Data Science,Sales Representative,2020-05-14,United States,Part-Time,13650
1806,Michelle,Murphy,michelle.murphy@globaltech.com,DevOps,Marketing Manager,2020-02-26,Netherlands,Contractor,888
1807,Debra,Nickerson,debra.nickerson@globaltech.com,Engineering,Accountant,2024-01-22,Sweden,Part-Time,3604
1808,Donald,Morgan,donald.morgan@globaltech.com,Product,HR Manager,2023-05-17,South Korea,Contractor,13513
1809,Linda,Cooper,linda.cooper@globaltech.com,Sales,Account Executive,2023-11-23,Germany,Part-Time,14519
1810,Jerry,Hicks,jerry.hicks@globaltech.com,Finance,Accountant,2019-11-28,Brazil,Full-Time,11624
1811,Aaron,Wright,aaron.wright@globaltech.com,Quality Assurance,Marketing Specialist,2022-05-14,Japan,Contractor,5131
1812,Robert,Young,robert.young@globaltech.com,Sales,Financial Analyst,2024-08-19,Netherlands,Full-Time,4627
1813,William,Morgan,william.morgan@globaltech.com,Strategy,Marketing Manager,2024-12-27,Singapore,Part-Time,794
1814,Deborah,Bell,deborah.bell@globaltech.com,Data Science,Data Analyst,2019-11-29,Canada,Full-Time,8315
1815,John,Mason,john.mason@globaltech.com,Information Technology,Project Manager,2020-11-11,United Kingdom,Part-Time,778
1816,Ashley,Rogers,ashley.rogers@globaltech.com,Legal,Marketing Manager,2016-10-15,Italy,Full-Time,594
1817,Kathleen,Garcia,kathleen.garcia@globaltech.com,Product,Operations Manager,2023-08-01,Switzerland,Contractor,7537
1818,Melissa,Wright,melissa.wright@globaltech.com,Quality Assurance,Staff Engineer,2015-04-03,Spain,Full-Time,10656
1819,Thomas,Taylor,thomas.taylor@globaltech.com,Communications,Staff Engineer,2018-12-19,France,Full-Time,7614
1820,Richard,Taylor,richard.taylor@globaltech.com,Legal,Marketing Manager,2015-08-19,Sweden,Full-Time,3232
1821,Linda,Martin,linda.martin@globaltech.com,Communications,Project Manager,2023-08-22,Italy,Full-Time,8119
1822,Michael,Reed,michael.reed@globaltech.com,Quality Assurance,Sales Representative,2020-10-17,Netherlands,Full-Time,
1823,Dennis,Hernandez,dennis.hernandez@globaltech.com,Customer Success,Accountant,2023-05-13,Ireland,Full-Time,4005
1824,Benjamin,Ramos,benjamin.ramos@globaltech.com,Human Resources,Quality Assurance Engineer,2021-08-01,Australia,Full-Time,10249
1825,Scott,Nickerson,scott.nickerson@globaltech.com,Product,Controller,2021-11-06,Canada,Part-Time,12263
1826,Dennis,Mason,dennis.mason@globaltech.com,Quality Assurance,Data Analyst,2017-07-13,United States,Full-Time,8896
1827,Steven,Peterson,steven.peterson@globaltech.com,Product,Marketing Specialist,2018-07-01,Ireland,Full-Time,
1828,Samantha,Wilson,samantha.wilson@globaltech.com,Data Science,Analyst,2021-10-26,Ireland,Part-Time,
1829,Kevin,Rodriguez,kevin.rodriguez@globaltech.com,Strategy,Account Executive,2019-05-18,Australia,Part-Time,13613
1830,Debra,Martinez,debra.martinez@globaltech.com,Engineering,Recruiter,2019-06-30,Switzerland,Contractor,8491
1831,Jacob,Lee,jacob.lee@globaltech.com,Product,Account Executive,2021-10-15,Singapore,Contractor,3050
1832,Emily,Nickerson,emily.nickerson@globaltech.com,Engineering,Recruiter,2024-03-22,Australia,Part-Time,3008
1833,Ronald,Taylor,ronald.taylor@globaltech.com,Manufacturing,Controller,2017-01-11,France,Part-Time,2973
1834,Laura,Moore,laura.moore@globaltech.com,Data Science,Recruiter,2016-02-05,Brazil,Full-Time,10206
1835,Angela,Boyd,angela.boyd@globaltech.com,Product,Account Executive,2019-11-15,Mexico,Full-Time,13428
1836,Alexander,Moreno,alexander.moreno@globaltech.com,Communications,Consultant,2021-05-14,Australia,Contractor,10871
1837,Lisa,Shelton,lisa.shelton@globaltech.com,Quality Assurance,Systems Administrator,2020-11-14,Ireland,Part-Time,13998
1838,Barbara,Parker,barbara.parker@globaltech.com,Business Development,Data Analyst,2019-03-28,Hong Kong,Part-Time,6370
1839,Patricia,Torres,patricia.torres@globaltech.com,Legal,Data Scientist,2024-02-14,Spain,Contractor,9206
1840,Dorothy,Boyd,dorothy.boyd@globaltech.com,Product,Business Analyst,2016-09-16,Spain,Full-Time,10578
1841,Rebecca,Taylor,rebecca.taylor@globaltech.com,Operations,Data Engineer,2022-10-15,Ireland,Part-Time,424
1842,Kimberly,Nickerson,kimberly.nickerson@globaltech.com,Engineering,HR Specialist,2021-12-28,Sweden,Full-Time,13165
1843,Angela,Hicks,angela.hicks@globaltech.com,Quality Assurance,Project Manager,2023-11-25,Japan,Contractor,8626
1844,Ashley,Robinson,ashley.robinson@globaltech.com,Legal,Sales Director,2015-08-16,China,Part-Time,9914
1845,Larry,Gordon,larry.gordon@globaltech.com,Information Technology,Controller,2023-08-24,Switzerland,Full-Time,10690
1846,Matthew,Phillips,matthew.phillips@globaltech.com,DevOps,Product Manager,2018-12-28,Sweden,Part-Time,
1847,Emma,Jones,emma.jones@globaltech.com,Supply Chain,Operations Manager,2018-11-27,Netherlands,Contractor,3924
1848,Rebecca,Moore,rebecca.moore@globaltech.com,Information Technology,Marketing Specialist,2020-04-23,Hong Kong,Full-Time,10871
1849,Deborah,Jones,deborah.jones@globaltech.com,Business Development,Staff Engineer,2015-10-22,Sweden,Contractor,14994
1850,Donald,Mason,donald.mason@globaltech.com,Manufacturing,Operations Manager,2017-04-22,Netherlands,Full-Time,12547
1851,Amy,Knox,amy.knox@globaltech.com,Information Technology,Business Analyst,2017-01-03,Mexico,Contractor,11753
1852,Douglas,Bell,douglas.bell@globaltech.com,Data Science,Staff Engineer,2023-06-18,Brazil,Contractor,13809
1853,Janet,Williams,janet.williams@globaltech.com,Quality Assurance,Senior Product Manager,2016-11-10,Ireland,Contractor,3845
1854,Nicole,Warren,nicole.warren@globaltech.com,Information Technology,Project Manager,2024-06-05,Japan,Full-Time,11115
1855,Debra,Boyd,debra.boyd@globaltech.com,Legal,Account Executive,2016-04-03,Switzerland,Part-Time,13412
1856,Steven,Martinez,steven.martinez@globaltech.com,Business Development,Software Engineer,2017-08-10,Switzerland,Part-Time,563
1857,James,Lopez,james.lopez@globaltech.com,DevOps,Project Manager,2021-12-01,United Kingdom,Contractor,10159
1858,Paul,Smith,paul.smith@globaltech.com,Engineering,Business Analyst,2023-02-22,Italy,Contractor,10320
1859,Larry,Rogers,larry.rogers@globaltech.com,Legal,Operations Manager,2015-02-19,Switzerland,Contractor,889
1860,James,Mason,james.mason@globaltech.com,Legal,Sales Representative,2020-08-21,France,Part-Time,10767
1861,Ronald,Cooper,ronald.cooper@globaltech.com,Engineering,Financial Analyst,2020-09-10,Sweden,Contractor,
1862,Jeffrey,Bennett,jeffrey.bennett@globaltech.com,Supply Chain,Solutions Architect,2021-06-18,China,Contractor,6122
1863,Jack,Garrison,jack.garrison@globaltech.com,Customer Success,Data Engineer,2016-03-27,Australia,Part-Time,8244
1864,Kenneth,Davis,kenneth.davis@globaltech.com,Marketing,Project Manager,2020-11-22,Australia,Part-Time,2767
1865,Jason,Henry,jason.henry@globaltech.com,Manufacturing,Sales Representative,2019-04-07,Singapore,Part-Time,6688
1866,Steven,Shelton,steven.shelton@globaltech.com,Strategy,Data Engineer,2017-07-26,Spain,Full-Time,8028
1867,Peter,Bennett,peter.bennett@globaltech.com,Quality Assurance,Data Engineer,2020-03-13,Canada,Full-Time,5255
1868,Rebecca,Campbell,rebecca.campbell@globaltech.com,DevOps,Recruiter,2016-08-02,Canada,Contractor,7011
1869,Henry,Hernandez,henry.hernandez@globaltech.com,Data Science,Analyst,2021-04-12,United States,Full-Time,5029
1870,Dennis,Wilson,dennis.wilson@globaltech.com,Customer Success,Consultant,2023-11-20,Ireland,Part-Time,5402
1871,Debra,Brown,debra.brown@globaltech.com,Business Development,Marketing Manager,2017-05-22,Switzerland,Part-Time,
1872,William,Moore,william.moore@globaltech.com,Business Development,HR Manager,2020-09-05,Spain,Contractor,10855
1873,Amanda,Scott,amanda.scott@globaltech.com,Marketing,Software Engineer,2017-07-04,France,Part-Time,
1874,Christine,Rogers,christine.rogers@globaltech.com,Operations,Consultant,2019-02-26,Singapore,Full-Time,
1875,Matthew,Wright,matthew.wright@globaltech.com,Operations,Data Scientist,2024-01-27,Canada,Part-Time,
1876,Dorothy,Allen,dorothy.allen@globaltech.com,,Controller,2015-10-22,Mexico,Full-Time,
1877,John,Murphy,john.murphy@globaltech.com,Human Resources,Software Engineer,2016-05-21,India,Part-Time,5820
1878,Jennifer,Wright,jennifer.wright@globaltech.com,Human Resources,Senior Product Manager,2021-02-15,France,Contractor,9445
1879,Jerry,Reed,jerry.reed@globaltech.com,Finance,Controller,2015-02-26,Australia,Contractor,
1880,Paul,Scott,paul.scott@globaltech.com,Customer Success,Project Manager,2015-03-23,Mexico,Contractor,10814
1881,Michael,Collins,michael.collins@globaltech.com,Legal,Recruiter,2018-06-25,Canada,Part-Time,14299
1882,Jennifer,Lopez,jennifer.lopez@globaltech.com,DevOps,Quality Assurance Engineer,2017-10-04,United States,Full-Time,999
1883,Justin,Garrison,justin.garrison@globaltech.com,Customer Success,Operations Manager,2018-01-02,South Korea,Part-Time,5185
1884,Jose,Crawford,jose.crawford@globaltech.com,Finance,Quality Assurance Engineer,2020-02-26,Singapore,Part-Time,11688
1885,Kathleen,Allen,kathleen.allen@globaltech.com,Product,Financial Analyst,2019-03-19,Netherlands,Contractor,14062
1886,Melissa,Bell,melissa.bell@globaltech.com,Quality Assurance,Marketing Specialist,2019-07-25,Hong Kong,Contractor,3050
1887,Jonathan,Knox,jonathan.knox@globaltech.com,Human Resources,Operations Manager,2020-05-25,Spain,Contractor,689
1888,Pamela,Shelton,pamela.shelton@globaltech.com,Product,Senior Product Manager,2016-10-28,Australia,Part-Time,9021
1889,Dennis,King,dennis.king@globaltech.com,Quality Assurance,Sales Representative,2018-02-05,Japan,Full-Time,13519
1890,Cynthia,Peterson,cynthia.peterson@globaltech.com,Manufacturing,Marketing Manager,2019-03-16,India,Part-Time,1076
1891,Amy,Morgan,amy.morgan@globaltech.com,Customer Success,Controller,2020-02-17,China,Contractor,11440
1892,Richard,Dixon,richard.dixon@globaltech.com,Strategy,Project Manager,2017-01-01,Hong Kong,Contractor,6370
1893,Samantha,Smith,samantha.smith@globaltech.com,Quality Assurance,HR Specialist,2023-11-01,Spain,Part-Time,9005
1894,Helen,Peterson,helen.peterson@globaltech.com,Manufacturing,Data Engineer,2024-03-02,Mexico,Part-Time,6784
1895,Tyler,Jackson,tyler.jackson@globaltech.com,Human Resources,HR Specialist,2021-02-16,Brazil,Contractor,14299
1896,Daniel,White,daniel.white@globaltech.com,Data Science,QA Lead,2020-05-08,United States,Contractor,12425
1897,Brenda,Burns,brenda.burns@globaltech.com,Data Science,Data Engineer,2016-09-02,Japan,Contractor,
1898,Michelle,Collins,michelle.collins@globaltech.com,Human Resources,Analyst,2022-04-05,United States,Contractor,14153
